8525f6d8251f71b7;unknown;iBoot;APPLE;IPAD MINI A1454;A1454;iOS;APPLE;iPad5,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M7645446:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPAD MINI A1455;A1455;iOS;APPLE;iPad5,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M6216432:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPAD PRO;A1652;iOS;APPLE;iPad6,4;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M1883672:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPAD PRO WI-FI;A1584;iOS;APPLE;iPad6,3;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M5641510:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5;A1428;iOS;APPLE;iPhone5,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M4496206:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5 A1429;A1429;iOS;APPLE;iPhone5,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M2734152:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5 A1442;A1442;iOS;APPLE;iPhone5,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M4763363:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5C;A1529;iOS;APPLE;iPhone5,3;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M5037630:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5C A1456;A1456;iOS;APPLE;iPhone5,3;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M4654003:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5C A1507;A1507;iOS;APPLE;iPhone5,3;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M5027417:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5C A1532;A1516;iOS;APPLE;iPhone5,3;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M4779042:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5C A1532 CDMA;A1532 CDMA;iOS;APPLE;iPhone5,3;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M2227998:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5S;A1530;iOS;APPLE;iPhone6,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M7695664:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5S A1453;A1453;iOS;APPLE;iPhone6,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M6487312:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5S A1457;A1457;iOS;APPLE;iPhone6,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M6381537:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5S A1518;A1518;iOS;APPLE;iPhone6,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M1076975:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5S A1528;A1528;iOS;APPLE;iPhone6,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M8791510:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5S A1530 CHINA;A1530 CHINA;iOS;APPLE;iPhone6,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M6326979:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5S A1533;A1533;iOS;APPLE;iPhone6,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M4016191:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 5S A1533 CDMA;A1533 CDMA;iOS;APPLE;iPhone6,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M8287093:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6;A1549;iOS;APPLE;iPhone8,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M2015300:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6 A1549 CDMA;A1549 CDMA;iOS;APPLE;iPhone8,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M7909786:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6 A1586;A1586;iOS;APPLE;iPhone8,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M7777206:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6 A1589;A1589;iOS;APPLE;iPhone8,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M5548831:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6 PLUS;A1522;iOS;APPLE;iPhone8,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M5528246:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6 PLUS A1522 CDMA;A1522 CDMA;iOS;APPLE;iPhone8,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M1975615:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6 PLUS A1524;A1524;iOS;APPLE;iPhone8,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M2424523:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6 PLUS A1593;A1593;iOS;APPLE;iPhone8,1;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M289286:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6S;A1633;iOS;APPLE;iPhone8,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M9138290:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6S A1688;A1688;iOS;APPLE;iPhone8,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M725617:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6S A1691;A1691;iOS;APPLE;iPhone8,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M3472594:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6S A1700;A1700;iOS;APPLE;iPhone8,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M2650642:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6S PLUS;A1634;iOS;APPLE;iPhone8,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M4545111:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6S PLUS A1687;A1687;iOS;APPLE;iPhone8,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M1157729:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6S PLUS A1690;A1690;iOS;APPLE;iPhone8,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M4912179:user/release-keys
8525f6d8251f71b7;unknown;iBoot;APPLE;IPHONE 6S PLUS A1699;A1699;iOS;APPLE;iPhone8,2;apple;release-keys;user;apple/apple/unknown_6.0.1/MMB29M332946:user/release-keys
8525f6d8251f71b7;MSM9038;unknown;DELL;AERO;AERO;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9038_6.0.1/MMB29M9051330:user/release-keys
8525f6d8251f71b7;MSM9039;unknown;DELL;FLASH;FLASH;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9039_6.0.1/MMB29M3186163:user/release-keys
8525f6d8251f71b7;MSM9040;unknown;DELL;MINI 3IX;MINI 3IX;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9040_6.0.1/MMB29M4153186:user/release-keys
8525f6d8251f71b7;MSM9041;unknown;DELL;SMOKE;SMOKE;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9041_6.0.1/MMB29M538283:user/release-keys
8525f6d8251f71b7;MSM9042;unknown;DELL;STREAK;M01M;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9042_6.0.1/MMB29M9622763:user/release-keys
8525f6d8251f71b7;MSM9043;unknown;DELL;STREAK 10 PRO;STREAK 10 PRO;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9043_6.0.1/MMB29M8396531:user/release-keys
8525f6d8251f71b7;MSM9044;unknown;DELL;STREAK 7;MO2M;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9044_6.0.1/MMB29M6535432:user/release-keys
8525f6d8251f71b7;MSM9045;unknown;DELL;STREAK 7 WI-FI;STREAK 7 WI-FI;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9045_6.0.1/MMB29M4844270:user/release-keys
8525f6d8251f71b7;MSM9046;unknown;DELL;STREAK PRO;STREAK PRO;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9046_6.0.1/MMB29M5455775:user/release-keys
8525f6d8251f71b7;MSM9047;unknown;DELL;STREAK US;STREAK US;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9047_6.0.1/MMB29M7491292:user/release-keys
8525f6d8251f71b7;MSM9048;unknown;DELL;VENUE 10 7000;VENUE 10 7000;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9048_6.0.1/MMB29M2745687:user/release-keys
8525f6d8251f71b7;MSM9049;unknown;DELL;VENUE 7;VENUE 7;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9049_6.0.1/MMB29M2209238:user/release-keys
8525f6d8251f71b7;MSM9050;unknown;DELL;VENUE 7 3730;3730;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9050_6.0.1/MMB29M7979339:user/release-keys
8525f6d8251f71b7;MSM9051;unknown;DELL;VENUE 7 3730 8GB;VENUE 7 3730 8GB;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9051_6.0.1/MMB29M1067843:user/release-keys
8525f6d8251f71b7;MSM9052;unknown;DELL;VENUE 7 3741;3741;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9052_6.0.1/MMB29M3681560:user/release-keys
8525f6d8251f71b7;MSM9053;unknown;DELL;VENUE 7 WIFI;VENUE 7 WIFI;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9053_6.0.1/MMB29M4704136:user/release-keys
8525f6d8251f71b7;MSM9054;unknown;DELL;VENUE 8;VENUE 8;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9054_6.0.1/MMB29M3634348:user/release-keys
8525f6d8251f71b7;MSM9055;unknown;DELL;VENUE 8 3840;3840;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9055_6.0.1/MMB29M8597328:user/release-keys
8525f6d8251f71b7;MSM9056;unknown;DELL;VENUE 8 7000;7840;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9056_6.0.1/MMB29M4035445:user/release-keys
8525f6d8251f71b7;MSM9057;unknown;DELL;VENUE 8 7000 LTE;VENUE 8 7000 LTE;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9057_6.0.1/MMB29M4109990:user/release-keys
8525f6d8251f71b7;MSM9058;unknown;DELL;VENUE 8 WIFI;3830;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9058_6.0.1/MMB29M3124060:user/release-keys
8525f6d8251f71b7;MSM9059;unknown;DELL;VENUE THUNDER;VENUE THUNDER;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9059_6.0.1/MMB29M3969392:user/release-keys
8525f6d8251f71b7;MSM9060;unknown;DELL;VENUE THUNDER NA;VENUE THUNDER NA;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9060_6.0.1/MMB29M7070917:user/release-keys
8525f6d8251f71b7;MSM9061;unknown;DELL;XCD 28;XCD 28;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9061_6.0.1/MMB29M3219429:user/release-keys
8525f6d8251f71b7;MSM9062;unknown;DELL;XCD 35;XCD 35;qcom;DELL;SM-G925T;google;release-keys;user;dell/google/msm9062_6.0.1/MMB29M2706559:user/release-keys
8525f6d8251f71b7;MSM9063;unknown;SONY;TABLET P;TABLET P;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9063_6.0.1/MMB29M4953608:user/release-keys
8525f6d8251f71b7;MSM9064;unknown;SONY;TABLET P 3G;TABLET P 3G;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9064_6.0.1/MMB29M4400248:user/release-keys
8525f6d8251f71b7;MSM9065;unknown;SONY;XPERIA A;SO-04E;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9065_6.0.1/MMB29M4851351:user/release-keys
8525f6d8251f71b7;MSM9066;unknown;SONY;XPERIA A2;SO-04F;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9066_6.0.1/MMB29M7754400:user/release-keys
8525f6d8251f71b7;MSM9067;unknown;SONY;XPERIA A4;SO-04G;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9067_6.0.1/MMB29M9966525:user/release-keys
8525f6d8251f71b7;MSM9068;unknown;SONY;XPERIA ACRO S;LT26W;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9068_6.0.1/MMB29M4241336:user/release-keys
8525f6d8251f71b7;MSM9069;unknown;SONY;XPERIA AX;SO-01E;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9069_6.0.1/MMB29M943607:user/release-keys
8525f6d8251f71b7;MSM9070;unknown;SONY;XPERIA C;C2304;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9070_6.0.1/MMB29M9435238:user/release-keys
8525f6d8251f71b7;MSM9071;unknown;SONY;XPERIA C S39C;S39C;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9071_6.0.1/MMB29M4970526:user/release-keys
8525f6d8251f71b7;MSM9072;unknown;SONY;XPERIA C S39H;S39H;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9072_6.0.1/MMB29M6671210:user/release-keys
8525f6d8251f71b7;MSM9073;unknown;SONY;XPERIA C3;D2533;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9073_6.0.1/MMB29M4018582:user/release-keys
8525f6d8251f71b7;MSM9074;unknown;SONY;XPERIA C3 DUAL;S55U;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9074_6.0.1/MMB29M8750449:user/release-keys
8525f6d8251f71b7;MSM9075;unknown;SONY;XPERIA C3 DUAL D2502;D2502;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9075_6.0.1/MMB29M6899552:user/release-keys
8525f6d8251f71b7;MSM9076;unknown;SONY;XPERIA C3 DUAL S55T;S55T;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9076_6.0.1/MMB29M161167:user/release-keys
8525f6d8251f71b7;MSM9077;unknown;SONY;XPERIA C4;E5303;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9077_6.0.1/MMB29M989411:user/release-keys
8525f6d8251f71b7;MSM9078;unknown;SONY;XPERIA C4 DUAL;E5333;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9078_6.0.1/MMB29M9855288:user/release-keys
8525f6d8251f71b7;MSM9079;unknown;SONY;XPERIA C4 DUAL E5343;E5343;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9079_6.0.1/MMB29M2291142:user/release-keys
8525f6d8251f71b7;MSM9080;unknown;SONY;XPERIA C4 DUAL E5363;E5363;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9080_6.0.1/MMB29M8384528:user/release-keys
8525f6d8251f71b7;MSM9081;unknown;SONY;XPERIA C4 E5306;E5306;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9081_6.0.1/MMB29M66930:user/release-keys
8525f6d8251f71b7;MSM9082;unknown;SONY;XPERIA C4 E5353;E5353;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9082_6.0.1/MMB29M8971133:user/release-keys
8525f6d8251f71b7;MSM9083;unknown;SONY;XPERIA C5 ULTRA;E5553;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9083_6.0.1/MMB29M7686697:user/release-keys
8525f6d8251f71b7;MSM9084;unknown;SONY;XPERIA C5 ULTRA DUAL;E5533;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9084_6.0.1/MMB29M6171566:user/release-keys
8525f6d8251f71b7;MSM9085;unknown;SONY;XPERIA C5 ULTRA DUAL E5563;E5563;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9085_6.0.1/MMB29M2720413:user/release-keys
8525f6d8251f71b7;MSM9086;unknown;SONY;XPERIA C5 ULTRA E5506;E5506;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9086_6.0.1/MMB29M8174393:user/release-keys
8525f6d8251f71b7;MSM9087;unknown;SONY;XPERIA C670X;C670X;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9087_6.0.1/MMB29M1645569:user/release-keys
8525f6d8251f71b7;MSM9088;unknown;SONY;XPERIA E;C1505;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9088_6.0.1/MMB29M7062997:user/release-keys
8525f6d8251f71b7;MSM9089;unknown;SONY;XPERIA E C1504;C1504;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9089_6.0.1/MMB29M3388147:user/release-keys
8525f6d8251f71b7;MSM9090;unknown;SONY;XPERIA E DUAL;C1605;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9090_6.0.1/MMB29M8387235:user/release-keys
8525f6d8251f71b7;MSM9091;unknown;SONY;XPERIA E DUAL C1604;C1604;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9091_6.0.1/MMB29M3818101:user/release-keys
8525f6d8251f71b7;MSM9092;unknown;SONY;XPERIA E1;D2005;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9092_6.0.1/MMB29M3639035:user/release-keys
8525f6d8251f71b7;MSM9093;unknown;SONY;XPERIA E1 2;XPERIA E1 2;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9093_6.0.1/MMB29M170303:user/release-keys
8525f6d8251f71b7;MSM9094;unknown;SONY;XPERIA E1 D2004;D2004;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9094_6.0.1/MMB29M9004103:user/release-keys
8525f6d8251f71b7;MSM9095;unknown;SONY;XPERIA E1 DUAL;D2104;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9095_6.0.1/MMB29M4743242:user/release-keys
8525f6d8251f71b7;MSM9096;unknown;SONY;XPERIA E1 DUAL D2105;D2105;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9096_6.0.1/MMB29M371531:user/release-keys
8525f6d8251f71b7;MSM9097;unknown;SONY;XPERIA E1 DUAL D2114;D2114;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9097_6.0.1/MMB29M5595186:user/release-keys
8525f6d8251f71b7;MSM9098;unknown;SONY;XPERIA E3;D2202;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9098_6.0.1/MMB29M8770477:user/release-keys
8525f6d8251f71b7;MSM9099;unknown;SONY;XPERIA E3 D2203;D2203;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9099_6.0.1/MMB29M7447329:user/release-keys
8525f6d8251f71b7;MSM9100;unknown;SONY;XPERIA E3 D2206;D2206;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9100_6.0.1/MMB29M1781068:user/release-keys
8525f6d8251f71b7;MSM9101;unknown;SONY;XPERIA E3 D2243;D2243;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9101_6.0.1/MMB29M9510632:user/release-keys
8525f6d8251f71b7;MSM9102;unknown;SONY;XPERIA E3 DUAL;D2212;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9102_6.0.1/MMB29M5701079:user/release-keys
8525f6d8251f71b7;MSM9103;unknown;SONY;XPERIA E4;E2104;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9103_6.0.1/MMB29M1265998:user/release-keys
8525f6d8251f71b7;MSM9104;unknown;SONY;XPERIA E4 DUAL;E2114;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9104_6.0.1/MMB29M9838741:user/release-keys
8525f6d8251f71b7;MSM9105;unknown;SONY;XPERIA E4 DUAL E2115;E2115;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9105_6.0.1/MMB29M4412668:user/release-keys
8525f6d8251f71b7;MSM9106;unknown;SONY;XPERIA E4 E2105;E2105;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9106_6.0.1/MMB29M6373242:user/release-keys
8525f6d8251f71b7;MSM9107;unknown;SONY;XPERIA E4G;E2003;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9107_6.0.1/MMB29M5826885:user/release-keys
8525f6d8251f71b7;MSM9108;unknown;SONY;XPERIA E4G DUAL;E2033;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9108_6.0.1/MMB29M6198029:user/release-keys
8525f6d8251f71b7;MSM9109;unknown;SONY;XPERIA E4G DUAL E2043;E2043;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9109_6.0.1/MMB29M9255982:user/release-keys
8525f6d8251f71b7;MSM9110;unknown;SONY;XPERIA E4G DUAL E2063;E2063;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9110_6.0.1/MMB29M8537145:user/release-keys
8525f6d8251f71b7;MSM9111;unknown;SONY;XPERIA E4G E2006;E2006;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9111_6.0.1/MMB29M6003982:user/release-keys
8525f6d8251f71b7;MSM9112;unknown;SONY;XPERIA E4G E2053;E2053;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9112_6.0.1/MMB29M467595:user/release-keys
8525f6d8251f71b7;MSM9113;unknown;SONY;XPERIA GO;ST27I;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9113_6.0.1/MMB29M6797833:user/release-keys
8525f6d8251f71b7;MSM9114;unknown;SONY;XPERIA GO ST27A;ST27A;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9114_6.0.1/MMB29M5874233:user/release-keys
8525f6d8251f71b7;MSM9115;unknown;SONY;XPERIA GX;SO-04D;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9115_6.0.1/MMB29M4799220:user/release-keys
8525f6d8251f71b7;MSM9116;unknown;SONY;XPERIA HATSUNE MIKU;XPERIA HATSUNE MIKU;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9116_6.0.1/MMB29M3457013:user/release-keys
8525f6d8251f71b7;MSM9117;unknown;SONY;XPERIA ION HSPA;LT28H;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9117_6.0.1/MMB29M9559435:user/release-keys
8525f6d8251f71b7;MSM9118;unknown;SONY;XPERIA ION LTE;LT28I;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9118_6.0.1/MMB29M7787134:user/release-keys
8525f6d8251f71b7;MSM9119;unknown;SONY;XPERIA ION LTE AT&T;LT28AT;qcom;SONY;SM-G925T;google;release-keys;user;sony/google/msm9119_6.0.1/MMB29M5993464:user/release-keys
